"","BT20_Abemaciclib_0.3_6","BT20_Abemaciclib_3_6","BT20_Palbociclib_0.3_6","BT20_Palbociclib_3_6","BT20_Ribociclib_0.3_6"
"DROSHA",-0.00103717256581616,-0.0892375601684525,-0.0291325225818105,-0.0701565905608914,-0.00227064319063667
"LMNB1",-1.12693279095241,-1.62915741750677,-1.09986570077439,-1.06301686146057,-0.677496602288008
"ARRDC3",0.346529658848016,0.185151349267358,-0.0763168211622093,0.465599742915964,0.368895672385793
"GOLPH3",-0.107134316905225,-0.321182797662104,-0.210194100882417,-0.124225090857915,-0.0601098647222696
"SUB1",-0.127682186550124,-0.254621396803473,-0.3217028762309,-0.0393335204064444,0.0985655447526161
"FAM172A",-0.314942507061904,-0.07045591160654,-0.181239023422401,-0.0643553140685163,-0.154517947878621
"TARS",-0.00283816981141622,0.125197315263331,-0.0832889527160466,-0.0642400350642429,0.0391512479515013
"LNPEP",-0.476138407623312,-0.518737709388033,-0.288929358795511,-0.361416777620594,-0.143274819873027
"PDE4D",0.00290077924815857,-0.424165344141099,0.18957120529612,0.211293938532197,-0.0772149078276836
"RAD1",-0.413876290921299,-0.46354120446226,-0.376288789782142,-0.384805390504518,-0.345404882771348
"BRIX1",-0.0553472239001126,-0.180419623139594,-0.177522822794391,-0.076804997087499,0.0234789272260516
"RAD50",-0.123398898202165,-0.406060315420089,-0.129239356277447,-0.00563238231200529,-0.0149694135956319
"GNPDA1",-0.0632007313511759,0.182233680280361,-0.313692968213939,0.0632323543002873,-0.272408197864022
"SKP1",0.046637897301524,0.0341736968543139,0.027930875340947,-0.00859831395058219,0.108944042412304
"NUP155",-0.446048723700224,-0.656033184977904,-0.543291483632058,-0.395138827822813,-0.330599565896643
"PPP2CA",0.0316947156023383,-0.124397506571437,-0.0443889618414017,0.0698052163482258,-0.0130594117657802
"NR3C1",-0.320573859141326,-0.560926065325905,-0.244836323257522,-0.381283851338387,-0.19921383588466
"C5orf15",-0.0989243097303176,0.0351213450865395,-0.127092168918946,0.159479055178611,0.131092676710695
"PPWD1",-0.400489742061915,-0.832312066957926,-0.388541739443053,-0.124638726944332,-0.189740709737691
"LIFR",-0.378605261409967,-0.969673015499124,-0.260718306717249,-0.129904412546233,-0.127271518637059
"TRIM23",0.0172730033848263,-0.400423966592515,-0.0802507013195798,-0.231015530534718,-0.290903459544462
"TRAPPC13",-0.195916701139152,-0.589897929666384,-0.218775347527748,-0.150993905632999,-0.224290845891569
"SEC24A",0.07879827121886,0.10710148803525,-0.0499651862293383,0.0810732888299035,0.0587653423535545
"TXNDC15",0.305533091827193,0.126454815361818,0.25527468048463,0.101703840916561,0.172767360208003
"TTC33",-0.230341206727549,-0.567138852910291,-0.781943098518767,-0.372424579922827,-0.208569057601761
"RARS",-0.0326362742944802,-0.207734438288922,-0.0028946729345467,-0.00799778418487028,0.119207001552457
"WWC1",0.0600989279393305,-0.04118778061592,0.158735353354747,-0.01285486762784,0.150841301148683
"H2AFY",0.0272700132225636,0.236656679668158,-0.00972773643211696,-0.0762252528275338,-0.00429513949481808
"TCERG1",-0.0970097707500252,-0.150863718177087,-0.151509593773808,0.0725510070686737,0.0467766702144877
"SMAD5",-0.222919015915418,-0.330514566375078,-0.265151028215062,-0.0753359628151387,-0.128122919506338
"CSNK1A1",0.0146529372447148,0.161965236458852,0.0584471324337494,0.0296142371404586,-0.107532700147915
"HMGXB3",0.188693206388886,0.116086150333526,0.22107880613471,0.0710241730316833,0.0765104728218932
"ERGIC1",0.157190464892511,0.265702451155497,0.0993015307948266,-0.0192245539677799,0.0322981553290313
"ATP6V0E1",0.095782062467058,0.285383481884859,0.14509812803141,0.0583620487362461,0.0389686117035662
"BNIP1",0.160777354900658,0.395876440465915,0.062056951779007,0.195590296768108,0.0804595348255975
"STC2",0.326501507730489,0.599068702591648,0.153508856257918,0.174227043348194,0.272613140328734
"CPEB4",-0.131829675576091,0.0587099571238565,0.130591984179236,0.0659633589605188,0.138246544364422
"DBN1",0.298290887642455,0.284339266425952,0.499082435174384,0.372160324583579,0.440113995295149
"ZNF346",0.00648836913423409,0.296738418260772,-0.122379382653986,-0.356403756052689,-0.336635762863957
"SMC4",-0.840879975996511,-0.991447574911526,-0.814849677652083,-0.856799977977978,-0.503482308821737
"SELENOK",0.0917054033700227,-0.045481167457534,-0.191356908964176,-0.373841050636838,-0.0507299222222543
"ACTR8",0.325171403458727,-0.406064060329092,-0.0961752745840811,0.298076875716414,0.229900228435245
"TBCCD1",-0.164053487115104,-0.125143685653235,-0.314681439096897,-0.102259117450735,-0.219291349257659
"TIMMDC1",0.00390932407430808,0.0159573787156114,-0.0638321779759474,0.135812084468246,-0.0460444870933168
"CRBN",-0.405405082979723,-0.813064825471732,-0.172851930588276,-0.350944558462914,0.0363689112297844
"BCL6",-0.427376025895319,-0.815358080655573,0.11223022141748,-0.100880540453877,-0.0860611362374688
"ARL6",-0.587799663149944,-0.886513857793111,-0.00311828507853897,-0.396561353946357,-0.184384364426123
"NPHP3",0.229237358363947,0.169707674196543,0.181367010099724,0.339383483924027,0.433940055881454
"AMOTL2",0.098517969685198,0.240466527159184,0.373956886989551,0.17117780135001,0.22297882058129
"NIT2",0.186585972227327,0.0299265445758546,0.169142131973919,0.177982533146859,0.0519520892136344
"FAM162A",0.109589770004047,0.181955932130014,0.135497721501272,0.177568579522647,0.122311428094029
"OGG1",-0.0879780190418251,-0.225467325296757,-0.112958450032213,-0.228520456235973,-0.332500848952235
"KPNA1",-0.247976514406441,-0.250259137896959,-0.118871172264349,-0.174355238059612,-0.0455627132834565
"PCCB",0.177893282729645,0.208023785457365,0.0334518656965342,0.167930842952878,0.0025358991482732
"UBE3A",-0.147334985400256,-0.288160876454206,-0.228481064436657,-0.236397877706141,-0.0556160313987237
"ARMC8",-0.0396434259769112,-0.158740968727841,0.0207875765510752,-0.0701595584940616,0.103621801023253
"CEP70",-0.511895505127323,-0.514862856974477,-0.287505487143825,-0.393037573445519,-0.142296111813017
"SLC25A36",-0.0603217010482444,-0.235501922845504,-0.147552721114289,-0.018955969500912,0.0321500025389942
"RNF7",0.119282712995938,0.0818173796064749,0.0176126218920788,0.0421314579486179,0.0173704466645299
"TFDP2",-0.25090356488052,-0.182153369619742,-0.156445182980745,0.0213263544544236,0.000236646438515251
"XRN1",-0.113424279627004,-0.378082696489041,-0.211003514050597,-0.027094802108443,-0.154035540346605
"KAT2B",-0.820007410259927,-0.402445128228839,-0.504027309886174,-0.36461394123631,-0.263701474685384
"PDCD10",-0.286234279280414,-0.426239386367015,-0.393898614119905,-0.336714836513449,-0.0589986371913703
"PFKFB4",-0.209623436758595,-1.03249656559869,-0.234780126209657,-0.723382199408115,-0.470201915100129
"COL7A1",0.217051630946899,0.48809698826004,0.320790318928552,0.234406057159125,0.153247856253796
"PRKAR2A",0.0478742668865347,-0.04217570934439,0.0294921114308096,0.098349760574495,0.10812017450023
"HES1",-0.0170996151352279,-0.141059366366095,0.256888150722319,0.29276988642724,0.0778788630505778
"USP4",0.0539130451514581,0.121483540718631,0.174134879518328,0.111675057013716,0.108965830138207
"ACAP2",-0.216321901312704,-0.365818255377961,-0.317003063930393,-0.155065273333698,0.0494402870741462
"ECT2",-0.479276133363396,-0.545649251080668,-0.500244795414527,-0.402011194786797,-0.27181003609131
"GNAI2",0.106932060758908,0.247795135031367,0.15489374619657,0.0716015472321622,0.0248184598789385
"TFG",-0.0400818444066051,-0.216143063625781,-0.0563832113436656,-0.0772652982507269,-0.0662109106765311
"TUSC2",0.486933719688832,0.785216702326968,0.279966235471324,0.31713956453305,-0.0447684276702349
"NPRL2",0.0907578627319084,-0.165863864122528,-0.0580486176659394,-0.237443167496016,-0.217275920233051
"RPL24",0.0648529734192886,0.156644838279584,-0.0238426403148183,-0.00914397267278835,0.140228746243552
"CYB561D2",0.10997257910924,0.00323914822445236,0.0980091723929895,0.160840217459034,0.112052647463239
"C3orf14",-0.175821458050762,-0.307039396835647,-0.591135243217622,-0.389396482670493,-0.375869717245153
"FXR1",-0.22588780891293,-0.280447259034837,-0.233861682314805,-0.131879802613508,-0.0551386446881594
"CBLB",-0.442450404449383,-0.825051373575309,0.195131109767071,-0.105330416668464,0.105534245478712
"BBX",-0.530116570152662,-0.84392451742504,-0.290422072987101,-0.427515127804746,-0.282732644592182
"IFT57",0.422606557868613,0.320004032958504,0.13629655289924,0.241611225192534,0.18808196243096
"IQCG",-0.729500195487139,-0.361687091322068,0.167205473678114,-0.0899891860787935,0.0438028827697801
"GBE1",-0.0807960716447183,0.037798099668484,-0.0889702714467668,-0.241937312365336,-0.224452056333084
"UMPS",-0.0509382170023347,-0.0615388820974134,-0.144327905902033,-0.149520474438351,-0.18099235530144
"NCBP2",0.00795609966529184,-0.0425361784834268,-0.0697905027869637,0.127863538316074,0.0418390078690957
"SNX4",-0.107765915043062,-0.166534132951336,-0.114056177729768,-0.173338744794608,0.0458758287821707
"C3orf52",0.000150914460661235,-0.0575269238344715,-0.0808145862974892,0.0995429744520079,0.161099135482522
"SLC41A3",0.0958393426049923,0.254194045800685,0.0587422359478177,-0.0901812931818913,-0.143721593560256
"PLXNA1",0.18366514318014,-0.116296128738638,0.404607407458882,0.0297886848576132,0.202719001535369
"ATP6V1A",0.106090818918353,0.209140655915353,0.00894866899254955,0.15077300122897,0.102671287310162
"ABTB1",-0.11802536949288,-0.537611473530075,0.216881533090189,0.266669553055405,0.224976755033206
"PODXL2",0.175618821343935,0.312181075495336,0.131775346502085,0.156153358455379,0.0676630897252924
"KLHL18",0.379254450154222,0.0998965240239922,0.335351385498962,0.396503705155682,0.327370323445022
"SCAP",0.246075805590249,0.479601965928264,0.228099232948531,0.287291237343484,0.0540845846117468
"NEK11",0.478293382564584,0.887600040888899,-0.124042125374863,0.424479393697155,0.177375759612509
"MRPL3",0.0437781897495938,0.0115772436929225,0.037850043942649,0.0853216731884916,0.111640755213014
"HEMK1",0.356523346148376,0.240840958255134,0.244155481490441,0.107488100259969,0.246766774594581
"MAPKAPK3",0.248596819212285,0.254321622956904,0.321266445078824,0.121506684909955,0.145029917815829
"ACVR2B",-0.614351542684249,-1.3174402037008,-0.623332964477641,-0.530685519376432,-0.428270694940969
"WDR48",-0.355246722066559,-0.958330363116146,-0.225431871428735,0.0898544909008281,0.146697702616271
"COMMD2",-0.189101212113757,-0.533143943112565,-0.259653468482863,0.056958767924221,-0.200217524977353
"GORASP1",0.00900745814621893,-0.0839720026835646,0.160465340039999,-0.0997332937019798,-0.106824771217202
"RRP9",0.246623205667114,0.393460773376228,0.425986951518788,0.207364980560037,0.294670050374898
"ABCC5",0.0644960954883303,0.0912670388355131,0.104164841134326,0.0115478800697999,0.0293843673380123
"ABHD14B",0.387746275182875,0.855032351550863,0.303461824188282,0.0723886838907184,0.123787669381982
"EIF1B",-0.550400750277442,-0.65567494529438,-0.377083675561897,0.0488444389672078,-0.130281877622002
"DNAH1",0.180833515578331,0.00803440975767241,0.241616108172909,0.08632107653215,0.495018749612668
"SSR3",-0.0950554587662913,-0.0677867039945737,-0.144763498632243,-0.054247044457441,-0.0727729656347652
"NKTR",-0.0997100182383564,0.137576306561144,-0.098240549879896,0.0676277100169942,0.0784030012458272
"FOXP1",-0.346822278807675,-0.750812491934733,-0.118913275382744,-0.218379531197485,-0.103143372623583
"EIF4G1",0.0683321139838165,0.156996113821905,0.13530897876084,-0.0136493307717063,0.0814724112646143
"SPCS1",-0.0128942020428203,0.163684078692688,0.043101256664786,0.130599895711915,0.02263514549894
"NEK4",-0.112505464433311,-0.247573798476222,-0.109177630736687,-0.100135981611681,-0.0450365823304728
"SLC4A3",0.467609628314058,0.164657451739454,0.530710951742399,0.191384225222041,0.351516704902511
"INO80D",0.000950232336467529,-0.00106142343028643,-0.171232254658062,-0.0130571469258666,0.0238139383355464
"EEF1B2",-0.0743749250556712,0.157773940672142,-0.055817554469987,-0.0130280518651854,0.0680694428687053
"DGUOK",0.211673581092338,0.168970664654565,0.0335544883291759,0.0442613622554513,-0.0740610381700482
"MOB1A",-0.294980771658136,-0.234657148547198,-0.3316557152632,-0.114563629659958,-0.168185357432669
"KANSL3",-0.0568987625669812,-0.00411635058525553,0.0547738746217177,0.0543496766968871,-0.137267223467705
"LMAN2L",-0.0869691983314161,-0.259669715419563,-0.164114270053764,-0.256838637602276,-0.332816095782912
"RTKN",0.218195928395191,-0.0640531548334582,0.262488382032573,0.165441778562541,0.0921855562712074
"TTL",-0.411114649194396,-0.466772330380431,-0.325104226607375,-0.295304490638743,-0.27264983116118
"PIKFYVE",0.00645320195827693,-0.160469682304122,0.0146484764256745,0.000345277625387044,0.114900538936104
"FAHD2A",0.307318985931078,0.513135348795059,0.277056243544425,0.0703723906026702,0.0115583094754579
"NCL",-0.0153164634539771,-0.0299955084671995,-0.078819851092336,-0.0500382853928107,0.133844090960748
"ACTR1B",0.4094795587595,0.471877280658314,0.180291976668729,0.186674311949283,0.0816985752327204
"SLC35F5",-0.282966849130289,-0.289702704413878,-0.206706839575849,-0.142428541681785,-0.17487741897995
"ACTR3",-0.0957914140226646,-0.247083372730064,-0.0526541588171146,-0.0876292318964351,0.114182458948471
"STEAP3",0.125888163608876,0.0301626886546221,0.309758131972865,-0.021330654784756,-0.0282977263436071
"EPB41L5",-0.176455150014199,-0.448557433376547,0.0695140094116993,0.0254156112939608,0.0786384283527901
"SF3B6",-0.0880863610799426,-0.0368899409154832,-0.104961455268607,0.0162547702507227,0.0675846118578464
"TP53I3",0.234477409201723,0.028801216258068,0.232170531234536,0.143039540561618,0.23317152813338
"DNAJC27",0.279597276627199,0.524457263057193,-0.0268672877613537,0.223370222264893,0.257361312252618
"STAM2",-0.192956479240042,-0.349574632277017,-0.0722289030828747,0.0954266614593468,-0.0658524096395235
"GPD2",-0.686359543719145,-0.791951651310411,-0.635598009150329,-0.587492258017995,-0.414408155125073
"CENPA",-0.485593473153253,-0.853680526216168,-0.418699174102547,-0.446220708055652,-0.344973793237632
"ACVR1",-0.229095126643403,-0.420188107766887,-0.0615708556495723,0.0634584357693014,-0.0631281997128653
"TANC1",-0.11878413752451,-0.474313936497346,-0.0111237212518875,-0.114293900958104,0.0294169068937694
"MPV17",0.320180263326397,0.485453653267322,0.0490550589357132,0.297744022501559,0.232511803397643
"GTF3C2",0.0772489180970403,0.0988609546393353,0.0458667919220157,-0.0885119062881636,-0.00638589600966921
"EIF2B4",0.0123067638079037,-0.144188722674183,0.0174689020778366,0.122517474292928,0.0559510993210054
"NRBP1",0.151955280038221,0.111695390046565,0.0671028978103703,0.0425646580231807,0.100823420022494
"PSMD14",-0.0766233127681692,-0.0665135085347408,-0.0763361072225473,0.0755325832348612,0.0373531023210969
"SNX17",0.392241612891617,0.516675684645441,0.267998824570378,0.204333034324603,-0.0320934814291543
"PPM1G",-0.243901840532107,-0.288771539765348,-0.217849515452638,-0.27319369533836,-0.163192562404229
"RPS15",0.304294835574012,0.654840277002201,0.260798379594441,0.175499284569733,-0.0919263350446019
"INO80B",0.424197399138818,0.342769169525552,0.490388783837792,0.633672510653634,0.171574962653882
"MOGS",0.279425425739327,0.250109238463205,0.396261580744449,0.293107404289343,0.117261594376542
"TTC31",0.104287631515124,0.129385941431135,0.0936233698124955,-0.115709442831885,-0.0252856796132004
"NDUFS7",0.64036637919758,1.03551102501499,0.817087238316891,0.650689215011537,0.152041103523634
"PCGF1",0.26538453465202,0.731833072360719,0.379374745384069,0.577883452582158,0.25901446244529
"SPTBN1",-0.287130039490959,-0.219154370600473,-0.139201168019024,-0.262599627307635,-0.0798790905249747
"AUP1",-0.0176747029217357,0.0461317613254619,0.0505770194683922,0.0876048737461051,-0.135036342831362
"RTN4",0.017057286027231,0.099191932949378,0.0333129768729334,0.0393493741536969,-0.0234539134018421
"HTRA2",-0.328736391759637,-0.437873640717593,-0.254179488415894,-0.639448984230104,-0.201519639187077
"POLE4",0.291830477255909,0.368330670305377,0.156899569794158,0.204669837409224,-0.183739765834881
"CCDC88A",-0.693589797975079,-0.853792540398641,-0.206195288792528,-0.22902894069966,-0.258392314531979
"MRPL19",0.0414859424473144,0.00943059005930559,-0.0567046582613692,0.115053535542948,0.0724941140228701
"LANCL1",-0.0585125558645799,-0.138299970875573,-0.277077208514336,0.129127990715346,-0.0915800799543721
"WDR75",0.0934507102161938,-0.105242661024343,0.063221768865168,0.205590848208398,0.229906933622027
"FANCL",-0.787025556023657,-0.991913571236228,-1.05712129165641,-1.04030996182533,-1.06994444081723
"FN1",0.202317739055994,0.218160584186545,0.0211979487790936,0.0331362476124357,0.222678787784026
"STAT1",-0.0795209998959095,-0.0732401197206082,-0.135648647767095,-0.061660050106691,-0.0214302959324828
"GLS",-0.233579873837197,-0.459128384943205,-0.268795519590497,-0.19999137247871,-0.0105472204024437
"PAPOLG",-0.240758889502366,-0.46115247925252,-0.113185494006191,-0.15430672024512,-0.0705855611261495
"PECR",0.127392937047394,0.169351233017512,-0.0201074323958627,-0.158546476838288,0.0472240632595699
"UNC50",0.303232582196092,0.0955946029054239,0.0221707284371958,0.243260406673206,0.29218861021815
"ELMOD3",0.190981580271366,0.818626026007883,-0.0655191865474648,-0.0392685967988963,0.00463378277735328
"USP34",-0.103334609059255,-0.0963758402496408,-0.02669352565361,-0.121525164562134,0.0527485727093921
"CCT4",-0.0484031428182594,0.0251141064393336,-0.0508102078417133,0.00220970147524342,-0.0756344618264125
"GGCX",0.203566856464617,0.461644388519723,0.165908832601835,0.13610360502636,0.0196070580941303
"EHBP1",-0.196847338068328,-0.394825737581899,-0.174871403226715,-0.0788345651658824,-0.129650140657973
"TXNDC9",-0.0741494393548723,-0.262882108648769,-0.231911274557124,-0.00360698800717259,-0.0562575128947196
"COQ10B",-0.0774399410268572,0.205425744574554,-0.156386184437265,0.143020067351898,-0.0619014524070788
"SF3B1",0.0579397237333851,0.130354445813187,-0.022347825628704,0.080776217316399,0.00738244620082677
"PDCL3",-0.151999027533894,-0.00798403787456384,0.0252365134800999,0.0266166015305898,0.144590030020378
"MOB4",-0.145698766142139,-0.702848748334252,-0.338641371192662,0.0365899160491057,0.0937789982106039
"HSPE1",-0.121513067354903,0.00952478725396871,-0.343160860857995,-0.00423398239199012,-0.649900973200752
"KDM3A",-0.593148070604512,-0.990598313261574,-0.0154895392674007,0.0594344478676479,0.0386571368651044
"CHMP3",0.0248586458034232,0.208589352142007,-0.120376876658203,0.119701335428688,-0.0889316764526133
"ZNF142",0.0915861024575385,0.159744777400384,-0.051008517784943,0.175543934425856,0.0352682898386353
"FHL2",-0.0407246390410489,-0.120852127366603,0.262972946977095,0.111020840956627,0.160816459316522
"MLPH",-0.108329711805068,-0.16341363027356,0.221628944824152,-0.119135435952303,0.00363455742200423
"CNPPD1",-0.369902808882916,-0.224836307043998,0.0595408231546109,-0.137981457616613,-0.193593421591013
"UXS1",-0.0459956909565336,0.120888862882204,0.0402227729247568,-0.0122150588710904,0.016890114999435
"STK16",0.368480985822684,0.548370991178951,0.184625693857762,0.0249221623389441,0.134128175058593
"HDLBP",0.0475457860387977,0.156920019467718,0.063009820101041,-0.012140201247473,0.0468488654068433
"PPP1R7",0.0234391013804115,0.0831049603875224,-0.0171061287197486,-0.0196906750754695,0.0661365154393727
"PASK",-0.794481674960412,-0.818444159485747,-0.97503698486412,-1.00871890504287,-0.692066636519887
"STK25",0.185155697406148,0.373787813954143,0.268912285651911,-0.0560507552386684,0.0564897208739579
"ID2",0.582888996076369,0.444297654512154,0.202241691106006,0.419774975353702,0.206083494293064
"TAF1B",-0.176637336045267,-0.327720325540874,-0.313253818784248,-0.159435762310405,0.229954911606664
"HPCAL1",0.336542298331904,0.497537413939574,0.384295709991498,0.148859999995145,0.142004791960591
"ODC1",0.257140662864922,0.192258381360183,0.156423049013495,0.242404406783895,0.292563754945846
"BIRC6",0.00867639725063263,-0.0769415865322427,-0.0188935149677867,-0.041766688496924,-0.0199379344519416
"NOL10",0.0209018272185913,-0.249057657335943,0.0160864933900273,0.117938711685459,0.136226524854365
"PLEKHB2",0.0444217556563521,0.173026721417138,0.0135781944847505,0.0925426717720911,0.0450416672163879
"GORASP2",-0.0241738546334466,0.082258664286148,-0.141262811826084,-0.01691327383112,-0.0626336508986899
"STRN",-0.370840172726869,-0.519237789632677,-0.302302338921678,-0.26488620722347,-0.146210755432028
"CEBPZ",-0.241933935209122,-0.455969629199765,-0.292698395510489,-0.209960087036335,-0.231042264985591
"PRKD3",-0.716145287233748,-1.18112213526436,-0.737115757963104,-0.560983026646264,-0.59526693785706
"DCAF17",-0.16322571792884,-0.348259929698562,-0.0997590981751942,-0.187960141197083,0.122009913906744
"RAB3GAP1",-0.322852403077435,-0.676966188624635,-0.159165998146669,-0.261664524377956,-0.0165538403671116
"SLC25A12",-0.121518364629448,-0.584166563244286,-0.136019973115313,-0.00819757734372115,-0.0954932950340564
"DARS",-0.0768074746811002,-0.195477032761809,-0.19593684240283,-0.160623373723237,-0.0401713645986739
"SRSF7",-0.696369045958597,-1.62602470143512,-0.285309887574169,-0.665683427714813,-0.0418322693463599
"SDC1",0.0254370531635207,0.166570419132689,0.0478166866382101,-0.0725638474895925,-0.118992299557123
"SLC1A4",-1.03517722372373,-0.925935733278274,-0.98575526500149,-1.19412624842547,-0.974090000587142
"SOS1",-0.351534188516386,-0.465637417938067,-0.35872988355481,-0.268698165381194,-0.308912297684911
"ORC2",0.052385523032091,-0.245780029206031,-0.0784352219656182,0.0227428229089242,0.0932400024301075
"COX7A2L",-0.065914941658891,0.17347093006745,-0.0839612503196661,0.0118892976608124,-0.0634173463420586
"PNO1",-0.0342344241463039,0.00522040665461844,-0.0501710626868576,0.117905390280559,0.136770023127582
"ORC4",0.0335113054368497,-0.329734618852568,-0.0558019297237375,0.0744592080386807,0.0616457709573009
"RND3",-0.134299950925684,-0.313467340379077,0.0892930385048051,0.0377854191150184,0.265183973324046
"ATF2",-0.451460487755788,-0.677728729248564,-0.486215339310228,-0.296514090177111,-0.272345402046969
"THADA",0.0145328753155284,-0.313527764373295,0.0614867340875447,-0.0159843170270906,0.126186835810363
"AAK1",-0.0320461523292213,0.0891788145899982,0.210920573368289,0.0848506983424061,0.15292476105883
"TRAK2",-0.159967390096908,-0.553284597435598,-0.211198104125565,-0.0988357820452843,-0.148512360326436
"C2orf42",-0.181993577759187,0.0573056118149826,-0.120291900050156,-0.00805540847102969,-0.120479688381835
"TIA1",-0.260142502469678,-0.387540481045113,-0.26087620132236,-0.254260928449991,0.0471225862592946
"PCYOX1",-0.0889109981349987,-0.0915281961355156,-0.179092224057991,-0.0631149960954068,-0.179592643259605
"EPAS1",0.124101347961749,0.127888601567417,0.203246902437,0.0899746891334674,0.157515900261624
"ARID3A",0.148738611971551,-0.122781112697024,0.116272399903485,-0.109486492694486,-0.0752593531768372
"SUMO1",-0.193635082168791,-0.0831474688596093,-0.212462494061923,-0.0960451577091572,-0.111556696593604
"NFE2L2",-0.0614852231050851,0.137039594414434,-0.113465506944183,-0.112540604421536,-0.0510270234132847
"MSH6",-1.06453865394888,-1.42556906676359,-1.18290027072207,-1.22719247857745,-0.845123568077542
"PLEKHA3",-0.48205811308972,-0.555635024719485,-0.379083718735115,-0.154029748165112,-0.116790313933037
"SPR",0.267168418816726,0.0501831335042664,-0.137460928337838,-0.0341016937367155,-0.146397696449622
"FARSB",-0.0765863342280217,-0.139350551139402,-0.0506769293524731,0.156104978374292,0.00835248323588269
"ALMS1",-0.313643143551981,-0.476114808400707,-0.123866031286421,-0.221603786301606,0.032041897386112
"BCL9",0.151235084344088,0.0922443733724179,0.117546373561129,-0.0613292131497136,0.0790285790498711
"DHCR24",-0.17819190874384,-0.0354660537242724,-0.152386824729984,-0.295364263732779,-0.229005375642206
"DNAJC16",0.165626740295128,0.30160570548895,0.132447634621105,0.195200000071107,-0.0607589307671545
"MORN1",0.355182780769407,0.459468810131554,0.349798167048177,0.231860507952961,-0.125628233889744
"CACYBP",-0.386306767101387,-0.381033054450726,-0.31124334609623,-0.299450347001382,-0.135357092186863
"SCP2",-0.0453573544981789,0.194249878257911,-0.0536056213902915,0.0548509914010041,-0.0138163389694126
"RALGPS2",-0.566503111125105,-1.14134825673749,-0.28853855346613,-0.344972228829568,-0.189188991831908
"CEP104",0.00387161372607055,-0.0914741409740426,0.00807204584240069,-0.00440751971221567,0.0396981029828294
"FAM20B",-0.173216122704428,-0.15534022596879,-0.232405277811031,-0.133363586278507,-0.120451073098821
"TCEANC2",-0.723779900882557,-0.701860277840175,-0.473138271156008,0.0154924771491525,-0.452479133269612
"TMEM59",-0.145797663262874,0.0748556269272512,-0.0324099166344952,-0.0113673149388864,-0.0513400618269603
"LRRC42",-0.0176257993877289,-0.184622623567653,-0.00124925685885095,0.111234586164756,-0.144197176585738
"WRAP73",-0.428458964530944,-0.284139814166439,-0.366427567707893,-0.146756235060254,-0.242474320682022
"MRPL37",0.0794379521496828,0.222630898845886,0.0726505494708452,-0.00106139309096717,0.0433664490243464
"ICMT",-0.343425709485765,-0.173468159128162,-0.440517716281236,-0.382559500516218,-0.300220020056195
"RPL22",0.0493089070644696,0.173675499894368,-0.0721465115971673,0.132095783829207,-0.0294277938939269
"QSOX1",0.290074580115706,0.424411312599722,0.235223910121208,0.12444852288349,0.124422313465893
"STXBP3",-0.140713414516626,-0.846877706516942,-0.0964057137633363,0.012517975358412,0.132110668086982
"PHF13",-0.305619795157836,-0.434186842708711,-0.436186765780441,-0.691918899370051,-0.418512767946797
"ERRFI1",-0.138295531137521,-0.00203554256984908,-0.0708437481543371,0.0574447276743867,0.0302999450893535
"PARK7",-0.157849025036571,0.0884402141237623,-0.114935513250681,-0.0778887751649174,-0.0595352289350757
"AMPD2",0.466669102577784,0.501056680154879,0.490095729612167,0.294155666741972,0.179194287955214
"SRSF4",-0.35772608013795,-0.360214150525627,-0.293428959772491,-0.472181542669122,-0.101628638116452
"MECR",0.311615155839791,0.264732411824403,0.266322913874463,0.304031816405999,0.128542805395916
"EDEM3",-0.23265033817898,-0.559543441072059,-0.208389145673271,-0.150862316719598,-0.0557119783455012
"WDR77",0.081567683991314,0.206975267168592,-0.00298759775154139,0.141388942258783,-0.0558133198403407
"ATP5F1",-0.0297227143211609,0.129264726785428,-0.113308396870204,-0.044338014231656,-0.0647856066759553
"RAP1A",-0.186544212567933,-0.344482766521434,-0.332457156641949,-0.131810191310457,0.0385736830785664
"HDAC1",0.0296252646002533,0.108141675025885,-0.193852009958122,-0.0488437388935523,-0.156791022105725
"CAPZA1",-0.0977051898841932,-0.00409138090180935,-0.131955297832744,-0.00996985681229894,0.00922397103401062
"S100PBP",-0.678053606345771,-0.776457671847681,-0.345623802682482,-0.437458723967211,-0.467258407718543
"SCAMP3",0.195894487160187,0.400613220306124,0.25401086524617,0.104612050651024,0.0327519530748875
"TRIM62",0.459232509064255,0.453951015565345,0.565840857618863,0.406186568172575,0.0686960219480846
"ASH1L",-0.0180798401118427,0.334317508467001,-0.026416077082481,-0.00645905664760613,0.0166610166614462
"SFPQ",-0.232242712040518,-0.276739887057291,-1.7204599913447e-05,-0.144472424467641,0.0500004721360459
"GON4L",0.0930573775624372,0.0733588730273798,0.19068067751013,0.109329024173882,0.182313867771036
"ARHGEF2",-0.14317672715476,-0.388383540062594,0.145628578557757,-0.184885664261652,0.0371036994700032
"LAMTOR2",-0.0383577661338367,0.0323951971740847,0.0241644933010144,-0.17441094754451,-0.0496921381107682
"MEF2D",0.0990928435699461,0.207762633987876,0.618847484937542,0.399272932357091,0.280002400453715
"DOCK7",-0.0366889112476997,-0.59718457349537,-0.147284432432693,-0.127230518809891,-0.0152671152282924
"SRM",0.493515013183209,0.531316116726931,0.360097541199494,0.246565607881751,0.120370908511541
"C1orf21",-0.450435478545108,-0.257049010724489,-0.435429763027098,-0.180648081722639,-0.373757238081336
